2025-12-27 15:31:24 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:28:13 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:28:13 | INFO | Starting up the application...
2025-12-28 14:29:13 | INFO | Shutting down the application...
2025-12-28 14:29:14 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:29:14 | INFO | Starting up the application...
2025-12-28 14:29:42 | INFO | Shutting down the application...
2025-12-28 14:29:42 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:29:42 | INFO | Starting up the application...
2025-12-28 14:30:54 | INFO | Shutting down the application...
2025-12-28 14:30:54 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:30:54 | INFO | Starting up the application...
2025-12-28 14:31:32 | INFO | Shutting down the application...
2025-12-28 14:31:32 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:31:33 | INFO | Starting up the application...
2025-12-28 14:32:25 | INFO | Shutting down the application...
2025-12-28 14:32:25 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:32:25 | INFO | Starting up the application...
2025-12-28 14:32:26 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:32:26 | INFO | Starting up the application...
2025-12-28 14:32:44 | INFO | Shutting down the application...
2025-12-28 14:32:44 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:32:44 | INFO | Starting up the application...
2025-12-28 14:32:53 | INFO | Shutting down the application...
2025-12-28 14:32:54 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:32:54 | INFO | Starting up the application...
2025-12-28 14:33:09 | INFO | Shutting down the application...
2025-12-28 14:33:10 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:33:10 | INFO | Starting up the application...
2025-12-28 14:33:22 | INFO | User logged in: lhernandez@mail.com
2025-12-28 14:33:32 | INFO | Retrieved 4 cars from database by user ID: 15
2025-12-28 14:38:04 | INFO | Shutting down the application...
2025-12-28 14:38:04 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:38:04 | INFO | Starting up the application...
2025-12-28 14:38:50 | INFO | Shutting down the application...
2025-12-28 14:38:50 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:38:50 | INFO | Starting up the application...
2025-12-28 14:38:51 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:38:51 | INFO | Starting up the application...
2025-12-28 14:45:38 | INFO | Shutting down the application...
2025-12-28 14:45:39 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:45:39 | INFO | Starting up the application...
2025-12-28 14:46:09 | INFO | Shutting down the application...
2025-12-28 14:46:10 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:46:10 | INFO | Starting up the application...
2025-12-28 14:46:26 | INFO | Shutting down the application...
2025-12-28 14:46:27 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:46:27 | INFO | Starting up the application...
2025-12-28 14:46:41 | INFO | Shutting down the application...
2025-12-28 14:46:42 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:46:42 | INFO | Starting up the application...
2025-12-28 14:46:42 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:46:42 | INFO | Starting up the application...
2025-12-28 14:49:00 | INFO | Shutting down the application...
2025-12-28 14:49:00 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:49:00 | INFO | Starting up the application...
2025-12-28 14:49:40 | INFO | Shutting down the application...
2025-12-28 14:49:40 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:49:40 | INFO | Starting up the application...
2025-12-28 14:50:24 | INFO | Shutting down the application...
2025-12-28 14:50:24 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:50:24 | INFO | Starting up the application...
2025-12-28 14:52:04 | INFO | Shutting down the application...
2025-12-28 14:52:04 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:52:04 | INFO | Starting up the application...
2025-12-28 14:52:25 | INFO | Shutting down the application...
2025-12-28 14:52:25 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:52:25 | INFO | Starting up the application...
2025-12-28 14:52:26 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:52:26 | INFO | Starting up the application...
2025-12-28 14:53:03 | INFO | Shutting down the application...
2025-12-28 14:53:04 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:53:04 | INFO | Starting up the application...
2025-12-28 14:53:04 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-28 14:53:04 | INFO | Starting up the application...
2025-12-31 19:51:35 | INFO | Shutting down the application...
2025-12-31 19:51:35 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:51:35 | INFO | Starting up the application...
2025-12-31 19:51:36 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:51:36 | INFO | Starting up the application...
2025-12-31 19:52:45 | INFO | Shutting down the application...
2025-12-31 19:52:46 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:52:46 | INFO | Starting up the application...
2025-12-31 19:52:59 | INFO | Shutting down the application...
2025-12-31 19:52:59 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:52:59 | INFO | Starting up the application...
2025-12-31 19:52:59 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:52:59 | INFO | Starting up the application...
2025-12-31 19:53:19 | INFO | Shutting down the application...
2025-12-31 19:53:19 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:53:19 | INFO | Starting up the application...
2025-12-31 19:53:36 | INFO | Shutting down the application...
2025-12-31 19:53:36 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:53:36 | INFO | Starting up the application...
2025-12-31 19:54:03 | INFO | Shutting down the application...
2025-12-31 19:54:04 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:54:04 | INFO | Starting up the application...
2025-12-31 19:54:34 | INFO | Shutting down the application...
2025-12-31 19:54:35 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:54:35 | INFO | Starting up the application...
2025-12-31 19:54:48 | INFO | Shutting down the application...
2025-12-31 19:54:48 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:54:48 | INFO | Starting up the application...
2025-12-31 19:55:08 | INFO | Shutting down the application...
2025-12-31 19:55:08 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:55:08 | INFO | Starting up the application...
2025-12-31 19:55:16 | INFO | Shutting down the application...
2025-12-31 19:55:17 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:55:17 | INFO | Starting up the application...
2025-12-31 19:55:21 | INFO | Shutting down the application...
2025-12-31 19:55:21 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:55:21 | INFO | Starting up the application...
2025-12-31 19:55:38 | INFO | Shutting down the application...
2025-12-31 19:55:38 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:55:38 | INFO | Starting up the application...
2025-12-31 19:55:41 | INFO | Shutting down the application...
2025-12-31 19:55:42 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:55:42 | INFO | Starting up the application...
2025-12-31 19:56:03 | INFO | Shutting down the application...
2025-12-31 19:56:03 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:56:03 | INFO | Starting up the application...
2025-12-31 19:56:04 | INFO | Shutting down the application...
2025-12-31 19:56:04 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:56:04 | INFO | Starting up the application...
2025-12-31 19:56:04 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:56:05 | INFO | Starting up the application...
2025-12-31 19:57:13 | INFO | Shutting down the application...
2025-12-31 19:57:14 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:57:14 | INFO | Starting up the application...
2025-12-31 19:57:24 | INFO | Shutting down the application...
2025-12-31 19:57:24 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:57:24 | INFO | Starting up the application...
2025-12-31 19:57:39 | INFO | Shutting down the application...
2025-12-31 19:57:39 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:57:39 | INFO | Starting up the application...
2025-12-31 19:57:42 | INFO | Shutting down the application...
2025-12-31 19:57:42 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:57:42 | INFO | Starting up the application...
2025-12-31 19:58:06 | INFO | Shutting down the application...
2025-12-31 19:58:07 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:58:07 | INFO | Starting up the application...
2025-12-31 19:58:46 | INFO | Shutting down the application...
2025-12-31 19:58:46 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:58:46 | INFO | Starting up the application...
2025-12-31 19:58:56 | INFO | Shutting down the application...
2025-12-31 19:58:56 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 19:58:56 | INFO | Starting up the application...
2025-12-31 20:00:34 | INFO | Shutting down the application...
2025-12-31 20:00:34 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:00:34 | INFO | Starting up the application...
2025-12-31 20:00:43 | INFO | Shutting down the application...
2025-12-31 20:00:43 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:00:43 | INFO | Starting up the application...
2025-12-31 20:02:01 | INFO | Shutting down the application...
2025-12-31 20:02:02 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:02:02 | INFO | Starting up the application...
2025-12-31 20:03:52 | INFO | Shutting down the application...
2025-12-31 20:03:53 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:03:53 | INFO | Starting up the application...
2025-12-31 20:03:53 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:03:53 | INFO | Starting up the application...
2025-12-31 20:06:03 | INFO | Shutting down the application...
2025-12-31 20:06:03 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:06:03 | INFO | Starting up the application...
2025-12-31 20:06:30 | INFO | Shutting down the application...
2025-12-31 20:06:30 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:06:30 | INFO | Starting up the application...
2025-12-31 20:07:23 | INFO | Shutting down the application...
2025-12-31 20:07:23 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:07:23 | INFO | Starting up the application...
2025-12-31 20:07:49 | INFO | Shutting down the application...
2025-12-31 20:07:49 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:07:49 | INFO | Starting up the application...
2025-12-31 20:08:01 | INFO | Shutting down the application...
2025-12-31 20:08:02 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:08:02 | INFO | Starting up the application...
2025-12-31 20:08:05 | INFO | Shutting down the application...
2025-12-31 20:08:06 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:08:06 | INFO | Starting up the application...
2025-12-31 20:10:55 | INFO | Shutting down the application...
2025-12-31 20:10:55 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:10:55 | INFO | Starting up the application...
2025-12-31 20:11:32 | INFO | Shutting down the application...
2025-12-31 20:11:32 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:11:33 | INFO | Starting up the application...
2025-12-31 20:25:23 | INFO | Shutting down the application...
2025-12-31 20:25:24 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:25:24 | INFO | Starting up the application...
2025-12-31 20:25:27 | INFO | Shutting down the application...
2025-12-31 20:25:27 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:25:27 | INFO | Starting up the application...
2025-12-31 20:28:19 | INFO | Shutting down the application...
2025-12-31 20:28:19 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:28:19 | INFO | Starting up the application...
2025-12-31 20:28:43 | INFO | Shutting down the application...
2025-12-31 20:28:44 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:28:44 | INFO | Starting up the application...
2025-12-31 20:28:53 | INFO | Shutting down the application...
2025-12-31 20:28:53 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:28:55 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:28:55 | INFO | Starting up the application...
2025-12-31 20:29:26 | INFO | Shutting down the application...
2025-12-31 20:29:27 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:29:27 | INFO | Starting up the application...
2025-12-31 20:29:56 | INFO | Shutting down the application...
2025-12-31 20:29:56 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:29:56 | INFO | Starting up the application...
2025-12-31 20:30:25 | INFO | Shutting down the application...
2025-12-31 20:30:26 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:30:26 | INFO | Starting up the application...
2025-12-31 20:30:34 | INFO | Shutting down the application...
2025-12-31 20:30:34 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:30:34 | INFO | Starting up the application...
2025-12-31 20:31:05 | INFO | Shutting down the application...
2025-12-31 20:31:05 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:31:05 | INFO | Starting up the application...
2025-12-31 20:31:26 | INFO | Shutting down the application...
2025-12-31 20:31:26 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:31:26 | INFO | Starting up the application...
2025-12-31 20:31:58 | INFO | Shutting down the application...
2025-12-31 20:31:59 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:31:59 | INFO | Starting up the application...
2025-12-31 20:32:06 | INFO | Shutting down the application...
2025-12-31 20:32:06 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:32:06 | INFO | Starting up the application...
2025-12-31 20:32:15 | INFO | Shutting down the application...
2025-12-31 20:32:16 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:32:16 | INFO | Starting up the application...
2025-12-31 20:32:38 | INFO | Shutting down the application...
2025-12-31 20:32:39 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:32:39 | INFO | Starting up the application...
2025-12-31 20:32:44 | INFO | Shutting down the application...
2025-12-31 20:32:44 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:32:44 | INFO | Starting up the application...
2025-12-31 20:33:00 | INFO | Shutting down the application...
2025-12-31 20:33:00 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:33:00 | INFO | Starting up the application...
2025-12-31 20:33:06 | INFO | Shutting down the application...
2025-12-31 20:33:07 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:33:07 | INFO | Starting up the application...
2025-12-31 20:33:19 | INFO | Shutting down the application...
2025-12-31 20:33:20 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:33:20 | INFO | Starting up the application...
2025-12-31 20:33:34 | INFO | Shutting down the application...
2025-12-31 20:33:35 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:33:35 | INFO | Starting up the application...
2025-12-31 20:33:46 | INFO | Shutting down the application...
2025-12-31 20:33:47 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:33:47 | INFO | Starting up the application...
2025-12-31 20:33:54 | INFO | Shutting down the application...
2025-12-31 20:33:55 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:33:55 | INFO | Starting up the application...
2025-12-31 20:34:14 | INFO | Shutting down the application...
2025-12-31 20:34:14 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:34:14 | INFO | Starting up the application...
2025-12-31 20:34:17 | INFO | Shutting down the application...
2025-12-31 20:34:17 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:34:18 | INFO | Starting up the application...
2025-12-31 20:34:38 | INFO | Shutting down the application...
2025-12-31 20:34:39 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:34:39 | INFO | Starting up the application...
2025-12-31 20:34:50 | INFO | Shutting down the application...
2025-12-31 20:34:50 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:36:02 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:36:02 | INFO | Starting up the application...
2025-12-31 20:36:03 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:36:03 | INFO | Starting up the application...
2025-12-31 20:36:10 | INFO | Shutting down the application...
2025-12-31 20:36:11 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:36:11 | INFO | Starting up the application...
2025-12-31 20:36:27 | INFO | Shutting down the application...
2025-12-31 20:36:27 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:36:27 | INFO | Starting up the application...
2025-12-31 20:36:34 | INFO | Shutting down the application...
2025-12-31 20:36:34 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:36:34 | INFO | Starting up the application...
2025-12-31 20:37:01 | INFO | Shutting down the application...
2025-12-31 20:37:02 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:37:02 | INFO | Starting up the application...
2025-12-31 20:37:10 | INFO | Shutting down the application...
2025-12-31 20:37:11 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:37:11 | INFO | Starting up the application...
2025-12-31 20:37:53 | INFO | Shutting down the application...
2025-12-31 20:37:53 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:37:53 | INFO | Starting up the application...
2025-12-31 20:38:01 | INFO | Shutting down the application...
2025-12-31 20:38:01 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:02 | INFO | Starting up the application...
2025-12-31 20:38:03 | INFO | Shutting down the application...
2025-12-31 20:38:03 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:03 | INFO | Starting up the application...
2025-12-31 20:38:08 | INFO | Shutting down the application...
2025-12-31 20:38:08 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:10 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:10 | INFO | Starting up the application...
2025-12-31 20:38:32 | INFO | Shutting down the application...
2025-12-31 20:38:33 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:33 | INFO | Starting up the application...
2025-12-31 20:38:41 | INFO | Shutting down the application...
2025-12-31 20:38:41 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:42 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:42 | INFO | Starting up the application...
2025-12-31 20:38:48 | INFO | Shutting down the application...
2025-12-31 20:38:48 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:38:49 | INFO | Starting up the application...
2025-12-31 20:39:18 | INFO | Shutting down the application...
2025-12-31 20:39:18 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:39:18 | INFO | Starting up the application...
2025-12-31 20:39:23 | INFO | Shutting down the application...
2025-12-31 20:39:24 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:39:25 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:39:25 | INFO | Starting up the application...
2025-12-31 20:40:15 | INFO | Shutting down the application...
2025-12-31 20:40:16 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:40:16 | INFO | Starting up the application...
2025-12-31 20:41:10 | INFO | Shutting down the application...
2025-12-31 20:41:10 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:41:10 | INFO | Starting up the application...
2025-12-31 20:41:14 | INFO | Shutting down the application...
2025-12-31 20:41:15 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:41:15 | INFO | Starting up the application...
2025-12-31 20:41:43 | INFO | Shutting down the application...
2025-12-31 20:41:44 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:41:44 | INFO | Starting up the application...
2025-12-31 20:41:51 | INFO | Shutting down the application...
2025-12-31 20:41:51 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:41:51 | INFO | Starting up the application...
2025-12-31 20:43:16 | INFO | Shutting down the application...
2025-12-31 20:43:16 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:43:17 | INFO | Starting up the application...
2025-12-31 20:43:24 | INFO | Shutting down the application...
2025-12-31 20:43:24 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:43:25 | INFO | Starting up the application...
2025-12-31 20:43:53 | INFO | Shutting down the application...
2025-12-31 20:43:53 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:44:30 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:44:30 | INFO | Starting up the application...
2025-12-31 20:45:00 | INFO | Shutting down the application...
2025-12-31 20:45:01 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:45:01 | INFO | Starting up the application...
2025-12-31 20:45:16 | INFO | Shutting down the application...
2025-12-31 20:45:17 | DEBUG | Logger initialized in development mode with level DEBUG
2025-12-31 20:45:17 | INFO | Starting up the application...
2025-12-31 20:45:47 | INFO | Shutting down the application...
2025-12-31 20:45:47 | DEBUG | Logger initialized in development mode with level DEBUG
